id,name,welfare_mean,salary_mean,ft_salary_mean,ft_salary_med,pt_fe_ratio,oa_num,oa_ratio
3094,聯傑,1673.00 ,1459.00 ,1209.00 ,1177.00 ,0.17 ,0.00 ,0.00 
3130,一零四,1531.00 ,1343.00 ,1285.00 ,1129.00 ,0.59 ,16.00 ,0.02 
3138,耀登,1485.00 ,1333.00 ,1551.00 ,1255.00 ,0.32 ,0.00 ,0.00 
3149,正達,767.00 ,647.00 ,629.00 ,557.00 ,0.16 ,2.00 ,0.00 
3164,景岳,774.00 ,641.00 ,589.00 ,514.00 ,0.46 ,0.00 ,0.00 
3167,大量,886.00 ,589.00 ,689.00 ,602.00 ,0.15 ,0.00 ,0.00 
3189,景碩,1088.00 ,960.00 ,940.00 ,680.00 ,0.11 ,32.00 ,0.01 
3209,全科,1346.00 ,1090.00 ,1201.00 ,1016.00 ,0.07 ,0.00 ,0.00 
3229,晟鈦,686.00 ,564.00 ,551.00 ,481.00 ,0.00 ,0.00 ,0.00 
3231,緯創,1622.00 ,1432.00 ,1318.00 ,1107.00 ,0.21 ,24.00 ,0.00 
3257,虹冠電,1679.00 ,1496.00 ,1117.00 ,942.00 ,0.00 ,0.00 ,0.00 
3266,昇陽,1624.00 ,1404.00 ,1164.00 ,1157.00 ,0.20 ,0.00 ,0.00 
3296,勝德,943.00 ,791.00 ,693.00 ,655.00 ,0.39 ,0.00 ,0.00 
3305,昇貿,928.00 ,781.00 ,736.00 ,551.00 ,0.27 ,0.00 ,0.00 
3308,聯德,904.00 ,749.00 ,662.00 ,540.00 ,0.00 ,0.00 ,0.00 
3311,閎暉,776.00 ,629.00 ,611.00 ,421.00 ,0.33 ,1.00 ,0.00 
3312,弘憶股,1117.00 ,938.00 ,918.00 ,868.00 ,0.15 ,0.00 ,0.00 
3321,同泰,609.00 ,506.00 ,514.00 ,458.00 ,0.32 ,16.00 ,0.03 
3338,泰碩,1000.00 ,868.00 ,816.00 ,728.00 ,0.13 ,0.00 ,0.00 
3346,麗清,1238.00 ,1059.00 ,871.00 ,729.00 ,0.03 ,0.00 ,0.00 
3356,奇偶,1169.00 ,1010.00 ,1006.00 ,893.00 ,0.26 ,0.00 ,0.00 
3376,新日興,666.00 ,581.00 ,634.00 ,566.00 ,0.24 ,22.00 ,0.01 
3380,明泰,1380.00 ,1194.00 ,1116.00 ,1050.00 ,0.26 ,0.00 ,0.00 
3406,玉晶光,1178.00 ,1028.00 ,889.00 ,708.00 ,0.10 ,22.00 ,0.00 
3413,京鼎,1742.00 ,1577.00 ,1512.00 ,1222.00 ,0.27 ,2.00 ,0.01 
3416,融程電,995.00 ,839.00 ,829.00 ,690.00 ,0.24 ,8.00 ,0.02 
3419,譁裕,1129.00 ,973.00 ,774.00 ,670.00 ,0.21 ,0.00 ,0.00 
3432,台端,1396.00 ,1209.00 ,753.00 ,708.00 ,0.50 ,0.00 ,0.00 
3437,榮創,745.00 ,603.00 ,660.00 ,576.00 ,0.30 ,7.00 ,0.01 
3443,創意,4218.00 ,3925.00 ,2706.00 ,2163.00 ,0.14 ,0.00 ,0.00 
3447,展達,1822.00 ,1592.00 ,1397.00 ,1204.00 ,0.20 ,0.00 ,0.00 
3450,聯鈞,770.00 ,555.00 ,619.00 ,529.00 ,0.30 ,7.00 ,0.01 
3454,晶睿,1205.00 ,1067.00 ,1194.00 ,1014.00 ,0.29 ,0.00 ,0.00 
3481,群創,1054.00 ,893.00 ,892.00 ,709.00 ,0.20 ,263.00 ,0.00 
3494,誠研,882.00 ,738.00 ,617.00 ,424.00 ,0.22 ,1.00 ,0.00 
3501,維熹,852.00 ,733.00 ,662.00 ,492.00 ,0.40 ,1.00 ,0.00 
3504,揚明光,927.00 ,783.00 ,742.00 ,571.00 ,0.24 ,13.00 ,0.01 
3515,華擎,2231.00 ,1988.00 ,1615.00 ,1358.00 ,0.39 ,0.00 ,0.00 
3518,柏騰,1132.00 ,962.00 ,807.00 ,806.00 ,0.24 ,0.00 ,0.00 
3528,安馳,1936.00 ,1717.00 ,1170.00 ,1009.00 ,0.26 ,0.00 ,0.00 
3530,晶相光,2716.00 ,2443.00 ,2777.00 ,1999.00 ,0.17 ,0.00 ,0.00 
3532,台勝科,1307.00 ,1134.00 ,1145.00 ,1094.00 ,0.05 ,0.00 ,0.00 
3533,嘉澤,2841.00 ,2563.00 ,1478.00 ,1178.00 ,0.20 ,0.00 ,0.00 
3535,晶彩科,1290.00 ,1123.00 ,1066.00 ,905.00 ,0.11 ,0.00 ,0.00 
3543,州巧,842.00 ,703.00 ,672.00 ,574.00 ,0.30 ,7.00 ,0.02 
3545,敦泰,3770.00 ,3508.00 ,1897.00 ,1536.00 ,0.09 ,0.00 ,0.00 
3550,聯穎,1056.00 ,890.00 ,852.00 ,738.00 ,0.30 ,0.00 ,0.00 
3557,嘉威,2916.00 ,2670.00 ,1167.00 ,881.00 ,0.36 ,27.00 ,0.00 
3563,牧德,1300.00 ,1094.00 ,1024.00 ,883.00 ,0.20 ,9.00 ,0.03 
3576,聯合再生,895.00 ,716.00 ,673.00 ,526.00 ,0.25 ,13.00 ,0.01 
3583,辛耘,1179.00 ,1010.00 ,975.00 ,817.00 ,0.21 ,3.00 ,0.01 
3588,通嘉,2049.00 ,1801.00 ,1645.00 ,1474.00 ,0.14 ,1.00 ,0.01 
3591,艾笛森,993.00 ,822.00 ,652.00 ,482.00 ,0.34 ,0.00 ,0.00 
3592,瑞鼎,5382.00 ,5001.00 ,4866.00 ,3719.00 ,0.10 ,0.00 ,0.00 
3593,力銘,992.00 ,824.00 ,682.00 ,680.00 ,0.05 ,0.00 ,0.00 
3596,智易,1942.00 ,1719.00 ,1780.00 ,1518.00 ,0.19 ,0.00 ,0.00 
3605,宏致,928.00 ,760.00 ,796.00 ,605.00 ,0.28 ,7.00 ,0.01 
3607,谷崧,750.00 ,618.00 ,564.00 ,478.00 ,0.26 ,0.00 ,0.00 
3617,碩天,1621.00 ,1435.00 ,1284.00 ,1132.00 ,0.32 ,0.00 ,0.00 
3622,洋華,1211.00 ,1080.00 ,820.00 ,691.00 ,0.20 ,0.00 ,0.00 
3645,達邁,871.00 ,734.00 ,778.00 ,708.00 ,0.17 ,0.00 ,0.00 
3652,精聯,980.00 ,838.00 ,836.00 ,733.00 ,0.25 ,5.00 ,0.01 
3653,健策,1089.00 ,989.00 ,783.00 ,666.00 ,0.24 ,17.00 ,0.01 
3661,世芯-KY,N/A,N/A,N/A,N/A,0.33 ,0.00 ,0.00 
3665,貿聯-KY,N/A,N/A,N/A,N/A,0.35 ,70.00 ,0.00 
3669,圓展,1190.00 ,1034.00 ,1018.00 ,884.00 ,0.21 ,1.00 ,0.00 
3673,TPK-KY,N/A,N/A,N/A,N/A,0.24 ,18.00 ,0.00 
3679,新至陞,1802.00 ,1629.00 ,663.00 ,613.00 ,0.30 ,0.00 ,0.00 
3686,達能,1584.00 ,1322.00 ,856.00 ,893.00 ,0.17 ,0.00 ,0.00 
3694,海華,1419.00 ,1063.00 ,1032.00 ,938.00 ,0.02 ,1.00 ,0.00 
3701,大眾控,3244.00 ,2976.00 ,889.00 ,759.00 ,0.25 ,0.00 ,0.00 
3702,大聯大,2149.00 ,1923.00 ,1550.00 ,1364.00 ,0.31 ,0.00 ,0.00 
3703,欣陸,2212.00 ,1510.00 ,885.00 ,825.00 ,0.10 ,1.00 ,0.00 
3704,合勤控,1525.00 ,1324.00 ,1160.00 ,944.00 ,0.29 ,1.00 ,0.00 
3705,永信,2024.00 ,1727.00 ,785.00 ,671.00 ,0.67 ,0.00 ,0.00 
3706,神達,2245.00 ,2245.00 ,1234.00 ,1038.00 ,0.25 ,2.00 ,0.00 
3708,上緯投控,2796.00 ,2743.00 ,681.00 ,466.00 ,0.33 ,1.00 ,0.00 
3711,日月光投控,6377.00 ,5508.00 ,1001.00 ,772.00 ,0.52 ,100.00 ,0.00 
3712,永崴投控,1107.00 ,1020.00 ,1089.00 ,920.00 ,0.25 ,0.00 ,0.00 
3714,富采,1825.00 ,1608.00 ,873.00 ,698.00 ,0.26 ,18.00 ,0.00 
3715,定穎投控,743.00 ,695.00 ,0.00 ,0.00 ,0.75 ,0.00 ,0.00 
4104,佳醫,1214.00 ,1048.00 ,941.00 ,793.00 ,0.39 ,0.00 ,0.00 
4106,雃博,880.00 ,731.00 ,793.00 ,671.00 ,0.23 ,6.00 ,0.02 
4108,懷特,1142.00 ,993.00 ,761.00 ,575.00 ,0.59 ,0.00 ,0.00 
4119,旭富,1158.00 ,999.00 ,841.00 ,760.00 ,0.18 ,1.00 ,0.01 
4133,亞諾法,934.00 ,789.00 ,645.00 ,571.00 ,0.40 ,0.00 ,0.00 
4137,麗豐-KY,N/A,N/A,N/A,N/A,0.70 ,0.00 ,0.00 
4142,國光生,864.00 ,745.00 ,651.00 ,594.00 ,0.29 ,6.00 ,0.01 
4148,全宇生技-KY,N/A,N/A,N/A,N/A,0.42 ,7.00 ,0.01 
4155,訊映,1091.00 ,967.00 ,797.00 ,724.00 ,0.17 ,0.00 ,0.00 
4164,承業醫,1672.00 ,1492.00 ,994.00 ,824.00 ,0.06 ,5.00 ,0.02 
4190,佐登-KY,N/A,N/A,N/A,N/A,0.00 ,0.00 ,0.00 
4306,炎洲,676.00 ,572.00 ,574.00 ,530.00 ,0.14 ,0.00 ,0.00 
4414,如興,1820.00 ,1615.00 ,979.00 ,778.00 ,0.40 ,0.00 ,0.00 
4426,利勤,628.00 ,533.00 ,561.00 ,537.00 ,0.44 ,17.00 ,0.03 
4438,廣越,1151.00 ,963.00 ,892.00 ,806.00 ,0.78 ,0.00 ,0.00 
4439,冠星-KY,N/A,N/A,N/A,N/A,0.36 ,0.00 ,0.00 
4440,宜新實業,773.00 ,668.00 ,570.00 ,556.00 ,0.00 ,0.00 ,0.00 
4526,東台,834.00 ,689.00 ,704.00 ,649.00 ,0.09 ,11.00 ,0.02 
4532,瑞智,1239.00 ,1062.00 ,880.00 ,786.00 ,0.16 ,1.00 ,0.00 
4536,拓凱,1078.00 ,922.00 ,752.00 ,584.00 ,0.20 ,1.00 ,0.00 
4540,全球傳動,706.00 ,595.00 ,624.00 ,562.00 ,0.19 ,8.00 ,0.01 
4545,銘鈺,792.00 ,672.00 ,607.00 ,524.00 ,0.40 ,7.00 ,0.01 
4551,智伸科,2253.00 ,2046.00 ,1474.00 ,1213.00 ,0.33 ,1.00 ,0.00 
4552,力達-KY,N/A,N/A,N/A,N/A,0.20 ,0.00 ,0.00 
4555,氣立,660.00 ,539.00 ,520.00 ,441.00 ,0.25 ,0.00 ,0.00 
4557,永新-KY,N/A,N/A,N/A,N/A,0.00 ,4.00 ,0.01 
4560,強信-KY,N/A,N/A,N/A,N/A,0.07 ,4.00 ,0.00 
4562,穎漢,686.00 ,582.00 ,527.00 ,509.00 ,0.49 ,4.00 ,0.01 
4564,元翎,614.00 ,498.00 ,532.00 ,466.00 ,0.30 ,8.00 ,0.03 
4566,時碩工業,1144.00 ,1008.00 ,853.00 ,674.00 ,0.23 ,3.00 ,0.01 
4571,鈞興-KY,N/A,N/A,N/A,N/A,0.22 ,5.00 ,0.01 
4572,駐龍,771.00 ,663.00 ,621.00 ,567.00 ,0.21 ,3.00 ,0.01 
4576,大銀微系統,1105.00 ,961.00 ,913.00 ,803.00 ,0.20 ,3.00 ,0.00 
4581,光隆精密-KY,N/A,N/A,N/A,N/A,0.19 ,0.00 ,0.00 
4583,台灣精銳,843.00 ,743.00 ,664.00 ,605.00 ,0.29 ,2.00 ,0.00 
4720,德淵,1040.00 ,870.00 ,748.00 ,677.00 ,0.28 ,1.00 ,0.00 
4722,國精化,1035.00 ,880.00 ,849.00 ,781.00 ,0.10 ,0.00 ,0.00 
4736,泰博,1239.00 ,1093.00 ,713.00 ,572.00 ,0.01 ,0.00 ,0.00 
4737,華廣,655.00 ,549.00 ,573.00 ,495.00 ,0.33 ,20.00 ,0.02 
4739,康普,1623.00 ,1462.00 ,876.00 ,756.00 ,0.11 ,0.00 ,0.00 
4746,台耀,1127.00 ,980.00 ,913.00 ,854.00 ,0.32 ,3.00 ,0.00 
4755,三福化,1303.00 ,1052.00 ,998.00 ,884.00 ,0.10 ,0.00 ,0.00 
4763,材料-KY,N/A,N/A,N/A,N/A,0.07 ,14.00 ,0.03 
4764,雙鍵,1052.00 ,877.00 ,759.00 ,704.00 ,0.45 ,0.00 ,0.00 
4766,南寶,1122.00 ,981.00 ,845.00 ,717.00 ,0.11 ,8.00 ,0.01 
4770,上品,1381.00 ,1223.00 ,1054.00 ,827.00 ,0.19 ,92.00 ,0.20 
4807,日成-KY,N/A,N/A,N/A,N/A,0.41 ,13.00 ,0.00 
4904,遠傳,1175.00 ,991.00 ,995.00 ,872.00 ,0.33 ,0.00 ,0.00 
4906,正文,1259.00 ,1081.00 ,1087.00 ,895.00 ,0.25 ,3.00 ,0.00 
4912,聯德控股-KY,N/A,N/A,N/A,N/A,0.23 ,180.00 ,0.33 
4915,致伸,2252.00 ,1996.00 ,1769.00 ,1544.00 ,0.26 ,25.00 ,0.00 
4916,事欣科,1473.00 ,1290.00 ,585.00 ,623.00 ,0.50 ,0.00 ,0.00 
4919,新唐,2045.00 ,1877.00 ,1880.00 ,1441.00 ,0.14 ,2.00 ,0.00 
4927,泰鼎-KY,N/A,N/A,N/A,N/A,0.01 ,59.00 ,0.01 
4930,燦星網,923.00 ,767.00 ,842.00 ,705.00 ,0.00 ,0.00 ,0.00 
4934,太極,1366.00 ,1196.00 ,983.00 ,854.00 ,0.03 ,1.00 ,0.00 
4935,茂林-KY,N/A,N/A,N/A,N/A,0.28 ,0.00 ,0.00 
4938,和碩,1497.00 ,1264.00 ,1299.00 ,1039.00 ,0.18 ,15.00 ,0.00 
4942,嘉彰,1112.00 ,980.00 ,782.00 ,563.00 ,0.21 ,0.00 ,0.00 
4943,康控-KY,N/A,N/A,N/A,N/A,0.00 ,0.00 ,0.00 
4952,凌通,2526.00 ,2284.00 ,2203.00 ,2081.00 ,0.17 ,0.00 ,0.00 
4956,光鋐,682.00 ,562.00 ,585.00 ,522.00 ,0.20 ,0.00 ,0.00 
4958,臻鼎-KY,N/A,N/A,N/A,N/A,0.14 ,30.00 ,0.00 
4960,誠美材,977.00 ,771.00 ,734.00 ,721.00 ,0.11 ,10.00 ,0.01 
4961,天鈺,3017.00 ,2736.00 ,2958.00 ,2225.00 ,0.17 ,0.00 ,0.00 
4967,十銓,762.00 ,631.00 ,625.00 ,545.00 ,0.44 ,0.00 ,0.00 
4968,立積,1699.00 ,1485.00 ,1453.00 ,1202.00 ,0.18 ,0.00 ,0.00 
4976,佳凌,629.00 ,530.00 ,550.00 ,523.00 ,0.22 ,4.00 ,0.00 
4977,眾達-KY,N/A,N/A,N/A,N/A,0.25 ,0.00 ,0.00 
4989,榮科,1192.00 ,971.00 ,985.00 ,953.00 ,0.17 ,0.00 ,0.00 
4994,傳奇,1055.00 ,898.00 ,764.00 ,679.00 ,0.43 ,0.00 ,0.00 
4999,鑫禾,811.00 ,695.00 ,694.00 ,532.00 ,0.20 ,0.00 ,0.00 
5007,三星,841.00 ,697.00 ,697.00 ,660.00 ,0.10 ,13.00 ,0.01 
5203,訊連,1741.00 ,1526.00 ,1501.00 ,1193.00 ,0.14 ,0.00 ,0.00 
5215,科嘉-KY,N/A,N/A,N/A,N/A,0.29 ,6.00 ,0.00 
5222,全訊,987.00 ,832.00 ,782.00 ,700.00 ,0.00 ,0.00 ,0.00 
5225,東科-KY,N/A,N/A,N/A,N/A,0.24 ,0.00 ,0.00 
5234,達興材料,1695.00 ,1496.00 ,1408.00 ,1102.00 ,0.24 ,1.00 ,0.00 
5243,乙盛-KY,N/A,N/A,N/A,N/A,0.14 ,1.00 ,0.00 
5244,弘凱,1869.00 ,1681.00 ,1218.00 ,956.00 ,0.25 ,0.00 ,0.00 
5258,虹堡,1053.00 ,899.00 ,813.00 ,645.00 ,0.30 ,3.00 ,0.01 
5269,祥碩,3407.00 ,3148.00 ,2361.00 ,1882.00 ,0.12 ,0.00 ,0.00 
5283,禾聯碩,811.00 ,684.00 ,691.00 ,631.00 ,0.16 ,12.00 ,0.02 
5284,jpp-KY,N/A,N/A,N/A,N/A,0.02 ,26.00 ,0.02 
5285,界霖,665.00 ,583.00 ,557.00 ,508.00 ,0.47 ,6.00 ,0.02 
5288,豐祥-KY,N/A,N/A,N/A,N/A,0.08 ,9.00 ,0.00 
5306,桂盟,1509.00 ,1344.00 ,952.00 ,755.00 ,0.36 ,0.00 ,0.00 
5388,中磊,1495.00 ,1327.00 ,1063.00 ,647.00 ,0.17 ,4.00 ,0.00 
5434,崇越,2503.00 ,2257.00 ,1787.00 ,1345.00 ,0.30 ,0.00 ,0.00 
5469,瀚宇博,1055.00 ,892.00 ,844.00 ,724.00 ,0.19 ,8.00 ,0.01 
5471,松翰,1905.00 ,1684.00 ,1747.00 ,1598.00 ,0.16 ,0.00 ,0.00 
5484,慧友,827.00 ,676.00 ,668.00 ,589.00 ,0.23 ,0.00 ,0.00 
5515,建國,1040.00 ,882.00 ,901.00 ,755.00 ,0.15 ,2.00 ,0.01 
5519,隆大,1690.00 ,1430.00 ,1135.00 ,1082.00 ,0.05 ,0.00 ,0.00 
5521,工信,673.00 ,572.00 ,574.00 ,416.00 ,0.08 ,1.00 ,0.01 
5522,遠雄,2315.00 ,2023.00 ,1526.00 ,1443.00 ,0.37 ,0.00 ,0.00 
5525,順天,1754.00 ,1583.00 ,1334.00 ,1208.00 ,0.27 ,0.00 ,0.00 
5531,鄉林,1197.00 ,1045.00 ,710.00 ,617.00 ,0.37 ,0.00 ,0.00 
5533,皇鼎,1432.00 ,1062.00 ,928.00 ,800.00 ,0.45 ,0.00 ,0.00 
5534,長虹,1583.00 ,1388.00 ,1047.00 ,1001.00 ,0.23 ,0.00 ,0.00 
5538,東明-KY,N/A,N/A,N/A,N/A,0.42 ,0.00 ,0.00 
5546,永固-KY,N/A,N/A,N/A,N/A,0.20 ,0.00 ,0.00 
5607,遠雄港,3438.00 ,3094.00 ,1016.00 ,932.00 ,0.33 ,0.00 ,0.00 
5608,四維航,2192.00 ,1992.00 ,1629.00 ,1508.00 ,0.75 ,0.00 ,0.00 
5706,鳳凰,399.00 ,296.00 ,444.00 ,448.00 ,0.50 ,0.00 ,0.00 
5871,中租-KY,N/A,N/A,N/A,N/A,0.31 ,6.00 ,0.00 
5876,上海商銀,1882.00 ,1549.00 ,1367.00 ,1255.00 ,0.28 ,6.00 ,0.00 
5880,合庫金,1810.00 ,1462.00 ,1422.00 ,1324.00 ,0.65 ,8.00 ,0.00 
5906,台南-KY,N/A,N/A,N/A,N/A,0.33 ,0.00 ,0.00 
5907,大洋-KY,N/A,N/A,N/A,N/A,0.52 ,0.00 ,0.00 
6005,群益證,1053.00 ,893.00 ,863.00 ,682.00 ,0.44 ,2.00 ,0.00 
6024,群益期,1749.00 ,1587.00 ,1412.00 ,966.00 ,0.34 ,2.00 ,0.01 
6108,競國,605.00 ,525.00 ,472.00 ,411.00 ,0.17 ,0.00 ,0.00 
6112,邁達特,1153.00 ,986.00 ,1036.00 ,826.00 ,0.43 ,1.00 ,0.00 
6115,鎰勝,1167.00 ,1025.00 ,880.00 ,707.00 ,0.22 ,0.00 ,0.00 
6116,彩晶,873.00 ,737.00 ,828.00 ,726.00 ,0.17 ,39.00 ,0.01 
6117,迎廣,739.00 ,634.00 ,646.00 ,528.00 ,0.26 ,7.00 ,0.01 
6120,達運,1366.00 ,1163.00 ,863.00 ,754.00 ,0.18 ,3.00 ,0.01 
6128,上福,804.00 ,690.00 ,583.00 ,500.00 ,0.15 ,1.00 ,0.00 
6133,金橋,913.00 ,738.00 ,780.00 ,684.00 ,0.06 ,0.00 ,0.00 
6136,富爾特,1026.00 ,898.00 ,787.00 ,732.00 ,0.35 ,0.00 ,0.00 
6139,亞翔,1296.00 ,1129.00 ,816.00 ,676.00 ,0.17 ,2.00 ,0.00 
6141,柏承,698.00 ,579.00 ,563.00 ,489.00 ,0.00 ,4.00 ,0.01 
6142,友勁,782.00 ,641.00 ,626.00 ,470.00 ,0.31 ,4.00 ,0.01 
6152,百一,1223.00 ,1063.00 ,1002.00 ,895.00 ,0.00 ,0.00 ,0.00 
6153,嘉聯益,848.00 ,689.00 ,696.00 ,610.00 ,0.16 ,9.00 ,0.00 
6155,鈞寶,676.00 ,572.00 ,533.00 ,469.00 ,0.31 ,4.00 ,0.02 
6164,華興,1123.00 ,962.00 ,630.00 ,578.00 ,0.31 ,0.00 ,0.00 
6165,浪凡,1846.00 ,1575.00 ,420.00 ,489.00 ,0.50 ,0.00 ,0.00 
6166,凌華,1471.00 ,1278.00 ,1045.00 ,950.00 ,0.25 ,1.00 ,0.00 
6168,宏齊,897.00 ,764.00 ,779.00 ,675.00 ,0.29 ,0.00 ,0.00 
6176,瑞儀,1921.00 ,1734.00 ,1445.00 ,1043.00 ,0.20 ,11.00 ,0.01 
6177,達麗,1224.00 ,1028.00 ,774.00 ,652.00 ,0.20 ,0.00 ,0.00 
6183,關貿,1395.00 ,1209.00 ,1202.00 ,1080.00 ,0.42 ,0.00 ,0.00 
6184,大豐電,883.00 ,749.00 ,692.00 ,570.00 ,0.36 ,0.00 ,0.00 
6189,豐藝,1953.00 ,1710.00 ,1198.00 ,976.00 ,0.18 ,0.00 ,0.00 
6191,精成科,2316.00 ,1965.00 ,1952.00 ,1553.00 ,0.19 ,0.00 ,0.00 
6192,巨路,1498.00 ,1322.00 ,1148.00 ,1022.00 ,0.15 ,1.00 ,0.00 
6196,帆宣,2169.00 ,1942.00 ,1553.00 ,1254.00 ,0.15 ,0.00 ,0.00 
6197,佳必琪,1193.00 ,1041.00 ,859.00 ,654.00 ,0.50 ,0.00 ,0.00 
6201,亞弘電,743.00 ,624.00 ,584.00 ,520.00 ,0.03 ,2.00 ,0.00 
6202,盛群,1873.00 ,1642.00 ,1348.00 ,1642.00 ,0.24 ,0.00 ,0.00 
6205,詮欣,1035.00 ,905.00 ,843.00 ,639.00 ,0.43 ,0.00 ,0.00 
6206,飛捷,1203.00 ,1071.00 ,1006.00 ,738.00 ,0.31 ,0.00 ,0.00 
6209,今國光,627.00 ,508.00 ,531.00 ,483.00 ,0.21 ,12.00 ,0.01 
6213,聯茂,924.00 ,777.00 ,663.00 ,546.00 ,0.13 ,3.00 ,0.01 
6214,精誠,1153.00 ,961.00 ,969.00 ,797.00 ,0.25 ,2.00 ,0.00 
6215,和椿,1177.00 ,1014.00 ,1000.00 ,911.00 ,0.01 ,4.00 ,0.03 
6216,居易,1402.00 ,1187.00 ,1073.00 ,906.00 ,0.12 ,0.00 ,0.00 
6224,聚鼎,1110.00 ,945.00 ,796.00 ,681.00 ,0.21 ,0.00 ,0.00 
6225,天瀚,917.00 ,770.00 ,991.00 ,1007.00 ,0.60 ,0.00 ,0.00 
6226,光鼎,1054.00 ,907.00 ,854.00 ,695.00 ,0.44 ,0.00 ,0.00 
6230,尼得科超眾,957.00 ,815.00 ,741.00 ,556.00 ,0.02 ,5.00 ,0.01 
6235,華孚,1871.00 ,1680.00 ,897.00 ,702.00 ,0.23 ,0.00 ,0.00 
6239,力成,996.00 ,854.00 ,863.00 ,688.00 ,0.30 ,14.00 ,0.00 
6243,迅杰,2066.00 ,1853.00 ,1440.00 ,1327.00 ,0.06 ,1.00 ,0.01 
6257,矽格,1025.00 ,887.00 ,806.00 ,631.00 ,0.24 ,11.00 ,0.00 
6269,台郡,852.00 ,683.00 ,650.00 ,578.00 ,0.15 ,2.00 ,0.00 
6271,同欣電,941.00 ,822.00 ,840.00 ,648.00 ,0.06 ,35.00 ,0.01 
6277,宏正,1400.00 ,1209.00 ,1203.00 ,1015.00 ,0.16 ,9.00 ,0.01 
6278,台表科,1159.00 ,1016.00 ,708.00 ,576.00 ,0.34 ,0.00 ,0.00 
6281,全國電,922.00 ,773.00 ,797.00 ,738.00 ,0.27 ,14.00 ,0.01 
6282,康舒,1290.00 ,1112.00 ,1119.00 ,892.00 ,0.16 ,20.00 ,0.00 
6283,淳安,1337.00 ,1157.00 ,941.00 ,894.00 ,0.41 ,0.00 ,0.00 
6285,啟碁,1350.00 ,1164.00 ,1157.00 ,821.00 ,0.19 ,9.00 ,0.00 
6288,聯嘉,860.00 ,709.00 ,800.00 ,487.00 ,0.18 ,0.00 ,0.00 
6405,悅城,775.00 ,644.00 ,592.00 ,548.00 ,0.24 ,8.00 ,0.03 
6409,旭隼,3626.00 ,3381.00 ,1361.00 ,1089.00 ,0.30 ,6.00 ,0.00 
6412,群電,2131.00 ,1911.00 ,1771.00 ,1537.00 ,0.21 ,0.00 ,0.00 
6414,樺漢,2008.00 ,1806.00 ,1287.00 ,1163.00 ,0.09 ,0.00 ,0.00 
6415,矽力*-KY,N/A,N/A,N/A,N/A,0.14 ,0.00 ,0.00 
6416,瑞祺電通,983.00 ,834.00 ,768.00 ,644.00 ,0.20 ,0.00 ,0.00 
6426,統新,811.00 ,693.00 ,661.00 ,586.00 ,0.00 ,1.00 ,0.00 
6431,光麗-KY,N/A,N/A,N/A,N/A,0.38 ,0.00 ,0.00 
6438,迅得,1102.00 ,970.00 ,961.00 ,802.00 ,0.04 ,0.00 ,0.00 
6442,光聖,925.00 ,814.00 ,693.00 ,541.00 ,0.26 ,1.00 ,0.00 
6443,元晶,631.00 ,502.00 ,571.00 ,479.00 ,0.07 ,31.00 ,0.02 
6446,藥華藥,2009.00 ,1827.00 ,1166.00 ,907.00 ,0.40 ,1.00 ,0.00 
6449,鈺邦,1591.00 ,1400.00 ,1056.00 ,816.00 ,0.34 ,0.00 ,0.00 
6451,訊芯-KY,N/A,N/A,N/A,N/A,0.42 ,0.00 ,0.00 
6456,GIS-KY,N/A,N/A,N/A,N/A,0.17 ,17.00 ,0.00 
6464,台數科,1586.00 ,1399.00 ,578.00 ,523.00 ,0.64 ,0.00 ,0.00 
6472,保瑞,1534.00 ,1377.00 ,726.00 ,521.00 ,0.45 ,0.00 ,0.00 
6477,安集,700.00 ,582.00 ,599.00 ,562.00 ,0.60 ,18.00 ,0.07 
6491,晶碩,936.00 ,806.00 ,814.00 ,721.00 ,0.27 ,26.00 ,0.02 
6504,南六,786.00 ,625.00 ,548.00 ,489.00 ,0.23 ,16.00 ,0.04 
6505,台塑化,1627.00 ,1435.00 ,1467.00 ,1353.00 ,0.09 ,1.00 ,0.00 
6515,穎崴,1689.00 ,1523.00 ,1318.00 ,1105.00 ,0.25 ,1.00 ,0.00 
6525,捷敏-KY,N/A,N/A,N/A,N/A,0.51 ,5.00 ,0.00 
6531,愛普*,2529.00 ,2216.00 ,2055.00 ,1674.00 ,0.35 ,0.00 ,0.00 
6533,晶心科,1440.00 ,1214.00 ,2517.00 ,2057.00 ,0.11 ,0.00 ,0.00 
6541,泰福-KY,N/A,N/A,N/A,N/A,0.27 ,2.00 ,0.01 
6550,北極星藥業-KY,N/A,N/A,N/A,N/A,0.39 ,0.00 ,0.00 
6552,易華電,568.00 ,492.00 ,524.00 ,471.00 ,0.28 ,0.00 ,0.00 
6558,興能高,1343.00 ,1140.00 ,883.00 ,709.00 ,0.46 ,0.00 ,0.00 
6573,虹揚-KY,N/A,N/A,N/A,N/A,0.51 ,0.00 ,0.00 
6579,研揚,1396.00 ,1258.00 ,1150.00 ,959.00 ,0.17 ,4.00 ,0.01 
6581,鋼聯,1296.00 ,1119.00 ,969.00 ,923.00 ,0.17 ,0.00 ,0.00 
6582,申豐,806.00 ,644.00 ,843.00 ,665.00 ,0.33 ,0.00 ,0.00 
6585,鼎基,885.00 ,751.00 ,743.00 ,667.00 ,0.17 ,10.00 ,0.02 
6591,動力-KY,N/A,N/A,N/A,N/A,0.01 ,0.00 ,0.00 
