id,name,welfare_mean,salary_mean,ft_salary_mean,ft_salary_med,pt_fe_ratio,oa_num,oa_ratio
2379,瑞昱,5131.00 ,4866.00 ,4083.00 ,3270.00 ,0.09 ,0,0.00 
2380,虹光,1034.00 ,858.00 ,863.00 ,765.00 ,0.07 ,2,0.00 
2382,廣達,1803.00 ,1585.00 ,1420.00 ,1174.00 ,0.08 ,123,0.01 
2383,台光電,1309.00 ,1146.00 ,935.00 ,767.00 ,0.08 ,6,0.01 
2385,群光,2454.00 ,2212.00 ,1764.00 ,1482.00 ,0.00 ,21,0.00 
2387,精元,1037.00 ,898.00 ,740.00 ,670.00 ,0.07 ,0,0.00 
2388,威盛,2376.00 ,2078.00 ,1556.00 ,1424.00 ,0.26 ,2,0.01 
2390,云辰,2076.00 ,1903.00 ,1042.00 ,1012.00 ,0.04 ,0,0.00 
2392,正崴,1367.00 ,1163.00 ,1181.00 ,1034.00 ,0.18 ,0,0.00 
2393,億光,995.00 ,862.00 ,814.00 ,598.00 ,0.33 ,7,0.01 
2395,研華,1475.00 ,1284.00 ,1151.00 ,996.00 ,0.25 ,12,0.00 
2397,友通,1025.00 ,883.00 ,848.00 ,672.00 ,0.38 ,0,0.00 
2399,映泰,1440.00 ,1278.00 ,1068.00 ,861.00 ,0.36 ,0,0.00 
2401,凌陽,1643.00 ,1423.00 ,1442.00 ,1235.00 ,0.27 ,0,0.00 
2402,毅嘉,802.00 ,688.00 ,509.00 ,455.00 ,0.23 ,7,0.03 
2404,漢唐,1588.00 ,1428.00 ,1364.00 ,1190.00 ,0.12 ,3,0.00 
2405,輔信,1296.00 ,1125.00 ,1042.00 ,903.00 ,0.18 ,3,0.01 
2406,國碩,787.00 ,662.00 ,655.00 ,601.00 ,0.28 ,0,0.00 
2408,南亞科,1959.00 ,1788.00 ,1735.00 ,1377.00 ,0.34 ,0,0.00 
2409,友達,1681.00 ,1441.00 ,1475.00 ,972.00 ,0.27 ,3,0.00 
2412,中華電,1691.00 ,901.00 ,1507.00 ,1478.00 ,0.21 ,39,0.00 
2413,環科,626.00 ,533.00 ,521.00 ,452.00 ,0.01 ,9,0.01 
2414,精技,1151.00 ,994.00 ,907.00 ,815.00 ,0.20 ,1,0.00 
2415,錩新,1665.00 ,1451.00 ,981.00 ,852.00 ,0.28 ,0,0.00 
2417,圓剛,1169.00 ,993.00 ,1034.00 ,975.00 ,0.27 ,0,0.00 
2419,仲琦,1430.00 ,1213.00 ,1012.00 ,890.00 ,0.25 ,0,0.00 
2420,新巨,737.00 ,627.00 ,575.00 ,498.00 ,0.36 ,5,0.01 
2421,建準,1002.00 ,797.00 ,857.00 ,686.00 ,0.20 ,566,0.00 
2423,固緯,1173.00 ,1011.00 ,919.00 ,840.00 ,0.04 ,0,0.00 
2424,隴華,983.00 ,844.00 ,586.00 ,544.00 ,0.25 ,0,0.00 
2425,承啟,1282.00 ,1008.00 ,678.00 ,690.00 ,0.43 ,0,0.00 
2426,鼎元,845.00 ,707.00 ,708.00 ,619.00 ,0.31 ,7,0.01 
2427,三商電,959.00 ,826.00 ,744.00 ,692.00 ,0.16 ,0,0.00 
2428,興勤,1081.00 ,930.00 ,869.00 ,656.00 ,0.43 ,1,0.00 
2429,銘旺科,723.00 ,585.00 ,466.00 ,359.00 ,0.01 ,1,0.01 
2430,燦坤,642.00 ,519.00 ,693.00 ,633.00 ,0.30 ,56,0.02 
2431,聯昌,1076.00 ,892.00 ,817.00 ,721.00 ,0.00 ,0,0.00 
2433,互盛電,802.00 ,596.00 ,700.00 ,637.00 ,0.04 ,0,0.00 
2434,統懋,728.00 ,596.00 ,551.00 ,502.00 ,0.04 ,0,0.00 
2436,偉詮電,1725.00 ,1538.00 ,1443.00 ,1352.00 ,0.05 ,0,0.00 
2438,翔耀,632.00 ,516.00 ,508.00 ,463.00 ,0.60 ,0,0.00 
2439,美律,1260.00 ,994.00 ,894.00 ,718.00 ,0.33 ,0,0.00 
2440,太空梭,1334.00 ,1150.00 ,939.00 ,878.00 ,0.25 ,0,0.00 
2441,超豐,1105.00 ,961.00 ,935.00 ,756.00 ,0.08 ,7,0.00 
2442,新美齊,1925.00 ,1061.00 ,1211.00 ,946.00 ,0.17 ,0,0.00 
2443,昶虹,1494.00 ,1143.00 ,947.00 ,754.00 ,0.22 ,0,0.00 
2444,兆勁,611.00 ,487.00 ,482.00 ,422.00 ,0.02 ,0,0.00 
2449,京元電子,894.00 ,764.00 ,803.00 ,662.00 ,0.33 ,25,0.00 
2450,神腦,748.00 ,610.00 ,607.00 ,568.00 ,0.29 ,3,0.00 
2451,創見,914.00 ,772.00 ,790.00 ,631.00 ,0.15 ,13,0.01 
2453,凌群,1189.00 ,1009.00 ,885.00 ,811.00 ,0.20 ,3,0.00 
2454,聯發科,5460.00 ,5138.00 ,5150.00 ,3992.00 ,0.05 ,0,0.00 
