id,name,scope1_ton_CO2e,scope1_boundary,scope1_ISO,scope2_ton_CO2e,scope2_boundary,scope2_ISO,scope3_ton_CO2e,scope3_boundary,scope3_ISO,intensity_ton_CO2e,intensity_unit
1752,南光,N/A,N/A,N,9902.00 ,"總公司用電之間
總公司用電之間接溫室氣提排放",N,N/A,N/A,N,556.00 ,營業額
1760,寶齡富錦,28.43 ,寶齡富錦生技股份有限公司平鎮廠,N,990.68 ,寶齡富錦生技股份有限公司平鎮廠,N,N/A,N/A,N,0.00 ,每仟元產值
1762,中化生,3630.00 ,母公司,N,10455.00 ,母公司,N,N/A,N/A,N,0.08 ,產品
1773,勝一,45271.70 ,母公司,N,8412.52 ,母公司,N,N/A,N/A,N,0.25 ,產品
1776,展宇,1023.92 ,範圍為母公司(第一廠及第二廠),N,1531.87 ,範圍為母公司(第一廠及第二廠),N,N/A,N/A,N,3.37 ,以佰萬元營業額為單位
1783,和康生,N/A,N/A,N,N/A,N/A,N,2.17 ,合併財務報表之母子公司,N,N/A,N/A
1786,科妍,83.97 ,母公司,N,2773.68 ,母公司,N,N/A,N/A,N,N/A,N/A
1789,神隆,3162.00 ,僅母公司(台南市善化區南科八路一號 台灣神隆),N,19739.00 ,僅母公司(台南市善化區南科八路一號 台灣神隆),N,N/A,N/A,N,N/A,N/A
1795,美時,10784.00 ,母公司及重要子公司生產基地及研發中心,N,10324.00 ,母公司及重要子公司生產基地及研發中心,N,N/A,N/A,N,1.67 ,百萬元營業額
1802,台玻,439737.00 ,僅母公司,ISO 14064,173744.00 ,僅母公司,ISO 14064,N/A,N/A,N,N/A,N/A
1805,寶徠,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1806,冠軍,61346.46 ,工廠,ISO 14064,27203.98 ,工廠,ISO 14064,N/A,N/A,N,0.01 ,產品
1808,潤隆,N/A,N/A,N,106.00 ,僅本公司台北辦公室,N,N/A,N/A,N,N/A,N/A
1809,中釉,7026.14 ,僅母公司,N,3211.19 ,僅母公司,N,N/A,N/A,N,N/A,N/A
1810,和成,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1817,凱撒衛,85.29 ,母公司,N,100.00 ,母公司,N,N/A,N/A,N,0.12 ,百萬營業額
1903,士紙,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1904,正隆,1174581.09 ,母公司,ISO 14064,291234.22 ,母公司,ISO 14064,280951.27 ,母公司,ISO 14064,0.83 ,公噸；工業用紙
1905,華紙,656137.00 ,僅包含台灣所屬營運據點,ISO 14064,185556.00 ,僅包含台灣所屬營運據點,ISO 14064,14080.00 ,僅包含台灣所屬營運據點,N,1.32 ,產品
1906,寶隆,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
1907,永豐餘,2286593.00 ,永豐餘年報所稱三大事業群（林漿紙事業群、工紙紙器事業群、消費品事業群）之台灣、大陸、越南三地共合計共35個生產據點。,ISO 14064,372335.00 ,永豐餘年報所稱三大事業群（林漿紙事業群、工紙紙器事業群、消費品事業群）之台灣、大陸、越南三地共合計共35個生產據點。,ISO 14064,N/A,N/A,N,0.99 ,產品
1909,榮成,509623.24 ,僅母公司,ISO14064-1,40268.21 ,僅母公司,ISO14064-1,N/A,N/A,N,0.69 ,產品
2002,中鋼,20939573.00 ,母公司,ISO 14064,1338788.00 ,母公司,ISO 14064,1750999.00 ,母公司：僅包含納入查證項目，統計「營運產生的廢棄物處理」、「商務旅行」、「燃料與能源相關活動廢棄物處理」及「上游運送與貨物配送」等四項,ISO 14064,2.30 ,產品
2006,東和鋼鐵,216292.00 ,僅母公司,ISO 14064,666107.00 ,僅母公司,ISO 14064,1581192.00 ,僅母公司,ISO 14064,0.42 ,鋼胚產量
2007,燁興,32105.00 ,本公司,N,49760.00 ,本公司,N,N/A,N/A,N,N/A,N/A
2008,高興昌,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2009,第一銅,4181.15 ,僅計算第一伸銅科技股份有限公司臨海廠,N,20487.02 ,僅計算第一伸銅科技股份有限公司臨海廠,N,N/A,N/A,N,1.83 ,產品
2010,春源,1224.62 ,台灣總公司及北中南各生產營運據點。,N,10406.93 ,台灣總公司及北中南各生產營運據點。,N,N/A,N/A,N,0.02 ,產品
2012,春雨,15977.25 ,母公司,N,16715.56 ,母公司,N,N/A,N/A,N,0.07 ,產品
2013,中鋼構,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2014,中鴻,168086.60 ,母公司,N,162534.90 ,母公司,N,N/A,N/A,N,0.13 ,產品
2015,豐興,284289.21 ,僅母公司,ISO 14064,551192.99 ,僅母公司,ISO 14064,107276.97 ,僅母公司,ISO 14064,0.46 ,產品
2017,官田鋼,1219.27 ,總管理處、永康廠、麻豆廠、官田廠,官田廠預計111/06/21及111/06/28辦理查驗110年度溫室氣體盤查；總管理處、永康廠、麻豆廠僅資料盤查資料收集與試算，預計112年度規畫辦理111年度驗證。,12971.58 ,總管理處、永康廠、麻豆廠、官田廠,官田廠預計111/06/21及111/06/28辦理查驗110年度溫室氣體盤查；總管理處、永康廠、麻豆廠僅資料盤查資料收集與試算，預計112年度規畫辦理111年度驗證。,N/A,N/A,N,0.19 ,產品
2020,美亞,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2022,聚亨,795.12 ,母公司,N,12805.60 ,母公司,N,N/A,N/A,N,0.19 ,成品產量
2023,燁輝,92318.28 ,母公司2021全年度高雄一廠、屏東廠、冷軋鋼板廠、路竹廠、燕巢廠,N,95843.90 ,母公司高雄一廠、屏東廠、冷軋鋼板廠、路竹廠、燕巢廠,N,N/A,N/A,N,0.16 ,產量(公噸)
2024,志聯,N/A,N/A,N,4652.00 ,係指110年度使用之電力總和,N,N/A,N/A,N,N/A,N/A
2025,千興,6067.44 ,僅母公司,N,7481.81 ,僅母公司,N,N/A,N/A,N,0.00 ,營業額
2027,大成鋼,1206.60 ,僅母公司,N,13810.21 ,僅母公司,N,2572.02 ,僅母公司,N,0.27 ,產品
2028,威致,104751.00 ,"個別公司
單一公司",ISO 14064,203575.00 ,個別公司,ISO 14064,N/A,N/A,N,N/A,N/A
2029,盛餘,30830.95 ,僅母公司,ISO 14064,56436.60 ,僅母公司,ISO 14064,N/A,N/A,N,0.07 ,產品
2030,彰源,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2031,新光鋼,1268.00 ,母公司,N,2542.00 ,母公司,N,184.00 ,母公司,N,0.28 ,百萬營業額
2032,新鋼,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2033,佳大,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2034,允強,1826.30 ,僅母公司，天然氣、汽柴油、焊接、冷媒逸散及其他生產中直接排放,ISO 14064,22799.30 ,僅母公司，外購電力。,ISO 14064,14611.32 ,僅母公司，過程(外購電力、自來水、藥劑使用)、運輸、廢水排放、廢棄物處理及其他間接排放。,ISO 14064,0.13 ,產品
2038,海光,59184.95 ,僅母公司,ISO 14064,134097.85 ,僅母公司,ISO 14064,N/A,N/A,N,0.46 ,產品
2049,上銀,10063.18 ,涵蓋營運據點13廠區，100%營運控制權,ISO 14064,151143.67 ,涵蓋營運據點13廠區，100%營運控制權,ISO 14064,84804.63 ,涵蓋營運據點13廠區，100%營運控制權,ISO 14064,7.01 ,百萬營業額
2059,川湖,874.74 ,母公司及子公司川益科技(股)公司兩個廠區,N,9598.98 ,母公司及子公司川益科技(股)公司兩個廠區,N,N/A,N/A,N,0.00 ,營業額
2062,橋椿,800.64 ,母公司,N,17114.18 ,母公司,N,N/A,N/A,N,5.50 ,產能
2069,運錩,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2101,南港,13208.82 ,資料涵蓋範圍：新竹縣新豐鄉新興路399號,ISO 14064,27641.73 ,資料涵蓋範圍：新竹縣新豐鄉新興路399號,ISO 14064,N/A,N/A,N,1.19 ,產品
2102,泰豐,3166.73 ,僅母公司,N,7672.97 ,僅母公司,N,N/A,N/A,N,1.47 ,每噸產品
2103,台橡,115600.00 ,合併財務報表之生產營運母子公司,ISO 14064,455597.00 ,合併財務報表之生產營運母子公司,ISO 14064,N/A,N/A,N,1.02 ,公噸產量
2104,國際中橡,250642.00 ,國際中橡100%持有之子公司林園先進。,SGS驗證當中，待數據驗證結果出爐後再更新,7392.00 ,國際中橡100%持有之子公司林園先進。,SGS驗證當中，待數據驗證結果出爐後再更新,N/A,N/A,N,2.47 ,產品
2105,正新,29883.30 ,母公司,N,38436.73 ,母公司,N,N/A,N/A,N,0.99 ,產品
2106,建大,21648.00 ,台灣地區,N,27752.00 ,台灣地區,N,N/A,N/A,N,1.07 ,產品
2107,厚生,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2108,南帝,1308.48 ,僅盤查母公司,ISO 14064,38006.67 ,母公司,ISO 14064,N/A,N/A,N,N/A,N/A
2109,華豐,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,0.00 ,N/A
2114,鑫永銓,2390.59 ,母公司,N,6036.97 ,母公司,N,49620.29 ,母公司,N,4.35 ,營業額以百萬元為單位
2115,六暉-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2201,裕隆,2605.00 ,裕隆汽車製造(股)公司三義廠區,N,7181.00 ,裕隆汽車製造(股)公司三義廠區,N,194.00 ,裕隆汽車製造(股)公司三義廠區,N,0.33 ,產品
2204,中華,7881.59 ,組織邊界(楊梅廠、新竹廠),ISO 14064,12932.55 ,組織邊界(楊梅廠、新竹廠),ISO 14064,3089142.68 ,組織邊界(楊梅廠、新竹廠)外之上下游相關活動,ISO 14064,0.38 ,產品
2206,三陽工業,10690.11 ,三陽工業股份有限公司新竹廠,ISO 14064,23140.59 ,三陽工業股份有限公司新竹廠,ISO 14064,6896.25 ,三陽工業股份有限公司新竹廠,ISO 14064,0.09 ,產品
2207,和泰車,148.60 ,母公司,N,1311.80 ,母公司,N,N/A,N/A,N,2.59 ,人
2208,台船,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2211,長榮鋼,4291.06 ,僅母公司,N,9646.82 ,僅母公司,N,N/A,N/A,N,1.20 ,百萬營業額
2227,裕日車,162.33 ,母公司,N,919.87 ,母公司,N,N/A,N/A,N,2.89 ,人均溫室氣體排放量 (公噸-CO2 e /人)
2228,劍麟,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2231,為升,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2233,宇隆,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2236,百達-KY,0.00 ,包含合併財務報表之母子公司,N,2710.12 ,包含合併財務報表之母子公司,N,N/A,N/A,N,0.00 ,營業額
2239,英利-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2241,艾姆勒,62.86 ,母公司,N,5753.39 ,母公司,N,N/A,N/A,N,0.00 ,產品
2243,宏旭-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2247,汎德永業,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2250,IKKA-KY,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2301,光寶科,10080.71 ,"包含母公司與合併財報之部分子公司
光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 14064,216771.26 ,"包含母公司與合併財報之部分子公司
光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 14064,13332352.93 ,"包含母公司與合併財報之部分子公司
光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 14064,1.53 ,百萬營收
2302,麗正,947.14 ,母子公司,N,0.02 ,母子公司,N,0.00 ,母子公司,N,4.35 ,產品
2303,聯電,498907.00 ,僅母公司(含新加坡分公司),ISO 14064,1298439.00 ,僅母公司(含新加坡分公司),ISO 14064,2717754.00 ,僅母公司(含新加坡分公司),ISO 14064,7.38 ,wafer-m2
2305,全友,0.00 ,母公司,N,696.00 ,母公司,N,N/A,N/A,N,N/A,N/A
2308,台達電,17807.71 ,母公司及子公司之生產廠區,ISO 14064,133207.18 ,母公司及子公司之生產廠區(Market-based),ISO 14064,651556.48 ,母公司及子公司之生產廠區,ISO 14064,15.08 ,產值(單位：百萬美金)
2312,金寶,310.17 ,母公司(涵蓋100%台灣營運據點),ISO 14064,2318.97 ,母公司(涵蓋100%台灣營運據點),ISO 14064,832.05 ,母公司(涵蓋100%台灣營運據點),ISO 14064,1.96 ,營業額
2313,華通,2360.27 ,母公司,ISO 14064,121549.86 ,母公司,ISO 14064,N/A,N/A,N,9.20 ,產品
2314,台揚,5.10 ,母公司,N,4474.00 ,母公司,N,N/A,N/A,N,6.78 ,員工人數
2316,楠梓電,3107.30 ,僅母公司,ISO 14064,56593.86 ,僅母公司,ISO 14064,N/A,N/A,N,0.02 ,產品
2317,鴻海,237946.00 ,依2021年永續報告書邊界,ISO 14064,5982836.00 ,依2021年永續報告書邊界,ISO 14064,24025738.00 ,依2021年永續報告書邊界，目前揭露為2020年數據，2021年數據收集中,N,1.04 ,百萬新台幣營業額
2321,東訊,N/A,N/A,N,908.22 ,110.01~110.12台電用電資料,N,N/A,N/A,N,N/A,N/A
2323,中環,N/A,N/A,N,72808.00 ,"僅母公司,外購電力",N,N/A,N/A,N,0.02 ,千元營業額
2324,仁寶,22445.15 ,母公司、仁寶(越南)、仁寶電腦(重慶)、仁寶電腦(成都)及仁寶視訊電子(昆山)、仁寶電子科技(昆山)、仁寶資訊工業(昆山)、仁寶信息技術(昆山)、仁寶數碼科技（昆山）、吉寶通訊（南京）、重慶翊寶智慧電子裝置,ISO 14064,220617.74 ,母公司、仁寶(越南)、仁寶電腦(重慶)、仁寶電腦(成都)及仁寶視訊電子(昆山)、仁寶電子科技(昆山)、仁寶資訊工業(昆山)、仁寶信息技術(昆山)、仁寶數碼科技（昆山）、吉寶通訊（南京）、重慶翊寶智慧電子裝置,ISO 14064,27851.15 ,重慶廠(CQA)盤查外租宿舍所造成的類別4間接碳排放,ISO 14064,0.20 ,營業額;單位為新台幣百萬元
2327,國巨,4489.59 ,母公司,ISO 14064,120270.39 ,母公司,ISO 14064,33744.40 ,母公司,ISO 14064,3.10 ,百萬營業額
2328,廣宇,14.10 ,母公司,N,80.92 ,母公司,N,N/A,N/A,N,0.01 ,百萬營業額
2329,華泰,1364.58 ,母公司,ISO 14064,82740.87 ,母公司,ISO 14064,3806574.23 ,母公司,ISO 14064,0.00 ,營業額
2330,台積電,2151937.00 ,台灣廠區及子公司,ISO14064,8152497.00 ,台灣廠區及子公司,ISO14064,6049256.00 ,台灣廠區,ISO14064,6.49 ,百萬 營業額
2331,精英,211.00 ,室氣體排放涵蓋精英電腦股份有限公司、興英數位科技(深圳)有限公司、精英電腦(蘇州工業園區)有限公司、與精英科技(泰國)股份有限公司。,深圳市標準化指導性技術文件SZDB/Z 69-2018 組織的溫室氣體排放量化和報告規範及指南；深圳市標準化指導性技術文件SZDB/Z 70-2018 組織的溫室氣體排放核查指南,28957.00 ,溫室氣體排放涵蓋精英電腦股份有限公司、興英數位科技(深圳)有限公司、精英電腦(蘇州工業園區)有限公司、與精英科技(泰國)股份有限公司。,深圳市標準化指導性技術文件SZDB/Z 69-2018;組織的溫室氣體排放量化和報告規範及指南;深圳市標準化指導性技術文件SZDB/Z 70-2018 組織的溫室氣體排放核查指南,N/A,N/A,N,0.00 ,系統產品於組裝階段，平均每台產生0.001202 噸CO2e/  台
2332,友訊,206.77 ,僅母公司大樓,ISO 14064,1353.39 ,僅母公司大樓,ISO 14064,N/A,N/A,N,2.57 ,員工人數
2337,旺宏,148853.62 ,僅母公司,ISO 14064,256991.09 ,僅母公司,ISO 14064,325464.56 ,僅母公司,ISO 14064,8.00 ,年度總營收(百萬元)
2338,光罩,65.91 ,僅母公司,N,15466.62 ,僅母公司,N,N/A,N/A,N,0.24 ,產品
2340,台亞,3411.00 ,僅母公司,N,37091.00 ,僅母公司,N,8761.00 ,僅母公司,N,10.00 ,佰萬元營業額
2342,茂矽,160285.06 ,僅母公司,ISO 14064,49232.43 ,僅母公司,ISO 14064,N/A,N/A,N,0.34 ,產品
2344,華邦電,38760.00 ,母公司,ISO 14064,277284.00 ,母公司,ISO 14064,N/A,N/A,N,0.01 ,layer(層-晶圓光罩)
2345,智邦,2593.00 ,僅母公司,ISO 14064,11583.00 ,僅母公司,ISO 14064,2145.00 ,"僅母公司，類別4(4.1/4.3/4.5)，說明如下：
新竹一廠及竹南廠(外購電力/氮氣/自來水及一般廢棄物處理)
新竹二廠(外購電力/自來水及一般廢棄物處理)",ISO 14064,0.29 ,百萬元營業額
2347,聯強,1697.00 ,聯強台灣與合併財務報表之子公司通達智能運籌,N,2379.00 ,聯強台灣與合併財務報表之子公司通達智能運籌,N,N/A,N/A,N,12.57 ,每輛物流車
2348,海悅,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2349,錸德,113.10 ,僅母公司,N,22183.70 ,僅母公司,N,N/A,N/A,N,0.01 ,營業額
2351,順德,2087.64 ,母公司,ISO 14064,28407.38 ,母公司,ISO 14064,16338.37 ,母公司,ISO 14064,0.01 ,千元營業額
2352,佳世達,2289.09 ,佳世達台灣/蘇州/越南廠區,ISO 14064,104382.61 ,佳世達台灣/蘇州/越南廠區,ISO 14064,76.39 ,佳世達台灣/蘇州廠區,ISO 14064,21.91 ,營業額
2353,宏碁,4551.00 ,含合併財務報表之母子公司,ISO 14064,8746.00 ,含合併財務報表之母子公司,ISO 14064,2099472.00 ,含合併財務報表之母子公司,ISO 14064,0.04 ,百萬營業額
2354,鴻準,4452.00 ,鴻準集團主要廠區,N,239252.00 ,鴻準集團主要廠區,N,N/A,N/A,N,0.00 ,營業額
2355,敬鵬,10012.12 ,母公司+ 子公司 敬鵬(常熟)電子有限公司,N,187433.86 ,母公司+ 子公司 敬鵬(常熟)電子有限公司,N,N/A,N/A,N,7.81 ,營業額
2356,英業達,7141.83 ,"英業達股份有限公司Inventec Corporation
(士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(ITO))、
英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、
英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、
上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、
Inventec (Czech) S.R.O. (ICZ)、
IEC Technologies, S . de R. L. de C. V. (IMX)",ISO 14064,93758.40 ,"英業達股份有限公司Inventec Corporation
(士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(ITO))、
英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、
英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、
上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、
Inventec (Czech) S.R.O. (ICZ)、
IEC Technologies, S . de R. L. de C. V. (IMX)",ISO 14064,664446.37 ,"英業達股份有限公司Inventec Corporation
(士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(ITO))、
英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、
英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、
上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、
Inventec (Czech) S.R.O. (ICZ)、
IEC Technologies, S . de R. L. de C. V. (IMX)",ISO 14064,100900.24 ,千億營業額
2357,華碩,93.98 ,合併營收之母子公司(依據ISO14064實質性定義排除不具控制權的企業),ISO 14064,17161.00 ,合併營收之母子公司(依據ISO14064實質性定義排除不具控制權的企業),ISO 14064,1460112.00 ,商務旅行及產品下游運輸、供應鏈，產品使用,ISO 14064,0.95 ,營業額
2358,廷鑫,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2359,所羅門,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2360,致茂,11548.60 ,僅母公司,ISO 14064,7937.83 ,僅母公司,ISO 14064,1894.57 ,僅母公司,ISO 14064,0.00 ,營業額(仟元)
2362,藍天,5782.00 ,母公司,N,601141.00 ,母公司,N,0.00 ,母公司,N,137.20 ,kgCO2e/樓地板面積
2363,矽統,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2364,倫飛,665.45 ,母公司,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2365,昆盈,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2367,燿華,3721.08 ,僅母公司,ISO 14064,105521.85 ,僅母公司,ISO 14064,31552.08 ,僅母公司,ISO 14064,0.04 ,產量
2368,金像電,45303.00 ,合併財務報表之母子公司,ISO 14064,362505.00 ,合併財務報表之母子公司,ISO 14064,33672.00 ,合併財務報表之母子公司,ISO 14064,16.59 ,百萬元營業額
2369,菱生,1846.73 ,僅母公司,ISO 14064,65725.44 ,僅母公司,ISO 14064,20266.80 ,僅母公司,ISO 14064,12.36 ,產品
2371,大同,1616.52 ,僅母公司,N,19356.61 ,僅母公司,N,N/A,N/A,N,N/A,N/A
2373,震旦行,997.79 ,僅母公司,N,1538.26 ,僅母公司,N,N/A,N/A,N,0.00 ,營業額
2374,佳能,111.09 ,母公司,N,944.82 ,母公司,N,N/A,N/A,N,0.30 ,營業額
2375,凱美,1192.11 ,子公司,N,8498.04 ,子公司,N,N/A,N/A,N,9690.14 ,產品
2376,技嘉,1063.52 ,"技嘉科技營運總部、桃園南平廠、中國東莞廠和寧波廠
及子公司百事益國際和盈嘉科技台北矽谷園區。",ISO 14064,28874.43 ,"技嘉科技營運總部、桃園南平廠、中國東莞廠和寧波廠
及子公司百事益國際和盈嘉科技台北矽谷園區。",ISO 14064,5767898.72 ,"技嘉科技營運總部、桃園南平廠、中國東莞廠和寧波廠
及子公司百事益國際和盈嘉科技台北矽谷園區。",ISO 14064,0.25 ,百萬營業額
2377,微星,430.00 ,母公司,ISO 14064,6988.00 ,母公司,ISO 14064,64.70 ,母公司,ISO 14064,0.04 ,營業額
2379,瑞昱,32.47 ,僅包含瑞昱新竹營運總部,N,23925.52 ,僅包含瑞昱新竹營運總部,N,N/A,N/A,N,N/A,N/A
2380,虹光,165.57 ,母公司,N,926.62 ,母公司,N,N/A,N/A,N,0.02 ,產品
2382,廣達,32425.22 ,資料邊界： 廣達電腦(股)公司臺灣總部QRDC及廣達台灣製造城QTMC、廣達上海製造城QSMC、廣達重慶製造城QCMC、廣達泰國廠QMB,ISO 14064,647700.15 ,資料邊界： 廣達電腦(股)公司臺灣總部QRDC及廣達台灣製造城QTMC、廣達上海製造城QSMC、廣達重慶製造城QCMC、廣達泰國廠QMB,ISO 14064,20732.00 ,資料邊界： 廣達電腦(股)公司臺灣總部QRDC及廣達台灣製造城QTMC、廣達上海製造城QSMC、廣達重慶製造城QCMC、廣達泰國廠QMB,ISO 14064,N/A,N/A
2383,台光電,15679.43 ,母公司,ISO 14064,25755.56 ,母公司,ISO 14064,9707.91 ,母公司,ISO 14064,0.00 ,公噸CO2 e /總營收(新台幣仟元)
2385,群光,7273.24 ,群光電子(含海外各廠區，不含子公司),ISO 14064,90208.30 ,群光電子(含海外各廠區，不含子公司),ISO 14064,46738660.44 ,群光電子(含海外各廠區，不含子公司),ISO 14064,97481.54 ,營業額
2387,精元,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2388,威盛,N/A,N/A,N,1730.00 ,威盛電子台北總公司,N,N/A,N/A,N,N/A,N/A
2390,云辰,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2392,正崴,11802.00 ,母公司及主要生產基地之子公司,ISO 14064,234489.00 ,母公司及主要生產基地之子公司,ISO 14064,606.00 ,母公司及主要生產基地之子公司,ISO 14064,N/A,N/A
2393,億光,438.60 ,總公司，苗栗苑裡廠、苗栗銅鑼廠,N,35916.10 ,億光電子台灣地區,N,N/A,N/A,N,6.40 ,產品
2395,研華,3371.19 ,台灣、中國,ISO 14064,28690.22 ,包含研華總部(瑞光大樓、陽光大樓、東湖廠、林口園區)、中國昆山廠區,ISO 14064,2309.00 ,台灣廠區、中國昆山廠區,ISO 14064,0.58 ,營業額百萬
2397,友通,484.27 ,友通資訊之組織邊界設定以營運控制權為主，其盤查組織邊界之溫室氣體排放量百分之百歸屬本公司，友通包括汐止遠雄總部、汐止工廠及桃園工廠，其中汐止工廠於2021年4月至10月搬遷，11月25日完成交屋。,ISO 14064,2817.38 ,友通資訊之組織邊界設定以營運控制權為主，其盤查組織邊界之溫室氣體排放量百分之百歸屬本公司，友通包括汐止遠雄總部、汐止工廠及桃園工廠，其中汐止工廠於2021年4月至10月搬遷，11月25日完成交屋。,ISO 14064,N/A,N/A,N,N/A,N/A
2399,映泰,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2401,凌陽,3.86 ,僅母公司,N,3957.09 ,母公司,N,N/A,N/A,N,49.75 ,營業額
2402,毅嘉,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2404,漢唐,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2405,輔信,N/A,N/A,N,439.05 ,母公司,N,N/A,N/A,N,N/A,N/A
2406,國碩,39.35 ,國碩二廠和國碩新豐廠,N,3673.43 ,國碩二廠和國碩新豐廠,N,N/A,N/A,N,0.00 ,"835,000萬元"
2408,南亞科,56409.00 ,母公司,ISO 14064,373639.00 ,母公司,ISO 14064,972973.00 ,母公司,ISO 14064,0.38 ,千顆晶粒
2409,友達,79186.29 ,全球營運據點,ISO 14064,2841287.55 ,全球營運據點,ISO 14064,1286084.64 ,全球營運據點及友達晶材,ISO 14064,0.04 ,產品(米平方)
2412,中華電,17887.47 ,資料涵蓋覆蓋中華電信總公司、各地營運處、及分公司等組織邊界範圍,ISO 14064,716979.26 ,資料涵蓋覆蓋中華電信總公司、各地營運處、及分公司等組織邊界範圍,ISO 14064,1456835.34 ,資料涵蓋覆蓋中華電信總公司、各地營運處、及分公司等組織邊界範圍,ISO 14064,3.49 ,百萬營業額
2413,環科,N/A,N/A,N,N/A,N/A,N,N/A,N/A,N,N/A,N/A
2414,精技,N/A,N/A,N,714.41 ,僅母公司,N,N/A,N/A,N,0.03 ,佰萬營業額
