代號,名稱,TESG評等季度,TESG評等公告日,採用永續報告書年度,採用永續報告書是否驗證,SASB主產業,SASB子產業,industry_id,E1_YoY,E1_base_YoY,E7_YoY,E7_base_YoY,E9_YoY,E9_base_YoY,E10_YoY,E10_base_YoY,E15_YoY,E15_base_YoY,E16_YoY,E16_base_YoY,E17_YoY,E17_base_YoY,E20_YoY,E20_base_YoY,E21_YoY,E21_base_YoY,S1_YoY,S1_base_YoY,S2_YoY,S2_base_YoY,S4_YoY,S4_base_YoY,S7_YoY,S7_base_YoY,S8_YoY,S8_base_YoY,S9_YoY,S9_base_YoY,S10_YoY,S10_base_YoY,S11_YoY,S11_base_YoY,S12_YoY,S12_base_YoY,S13_YoY,S13_base_YoY,S14_YoY,S14_base_YoY,S15_YoY,S15_base_YoY,S17_YoY,S17_base_YoY,S19_YoY,S19_base_YoY,S20_YoY,S20_base_YoY,S21_YoY,S21_base_YoY,S24_YoY,S24_base_YoY,G1_YoY,G1_base_YoY,G5_YoY,G5_base_YoY,G6_YoY,G6_base_YoY,G7_YoY,G7_base_YoY,G8_YoY,G8_base_YoY,G13_YoY,G13_base_YoY,G14_YoY,G14_base_YoY,G19_YoY,G19_base_YoY,G20_YoY,G20_base_YoY,G21_YoY,G21_base_YoY,G22_YoY,G22_base_YoY,G24_YoY,G24_base_YoY,E2_perf,E3_perf,E4_perf,E5_perf,E6_perf,E8_perf,E11_perf,E12_perf,E13_perf,E14_perf,S3_perf,S5_perf,S6_perf,S16_perf,S18_perf,S23_perf,S25_perf,G2_perf,G3_perf,G4_perf,E18_perf,LEVEL_110,TESG_110,LEVEL_111,TESG_111,TESG_change,LEVEL_110,TESG_110,LEVEL_111,TESG_111,TESG_change
5469,瀚宇博,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,18,-0.141564792176039,-0.9219763449065242,,,-0.19667202771248304,-0.8501427564982017,,,0.0,inf,,,,,,,,,-1.0,inf,,,,,2.0,1.0,,,0.0,inf,-0.7522522522522523,1.0,,,0.1889995614859363,2.213811153613851,,,-0.0005915059742103059,142.27118644067798,0.13580246913580246,-0.3186915887850467,-0.6074380165289256,inf,,0.053288465488095876,0.12494375281235935,-0.01229629629629627,0.36363636363636365,1.095238095238095,0.0,inf,0.5,inf,0.0,inf,inf,,-0.01814362108479761,0.8693323812923954,,,0.12739571589627957,-0.11299999999999999,,,0.0,-0.4,,,,,,,,,-0.5,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-0.5,0.0,-2.0,0.0,0.0,-0.5,0.0,0.0,0.0,,B,56.64,B+,62.58,↑,B,56.64,B+,62.58,↑
5471,松翰,2021/12,2022/03/31,2020.0,0.0,科技與通訊,半導體,18,-0.1207407407407408,-0.9797661870503598,,,-0.03360655737704912,-0.9955821511664751,,,0.0,inf,,,,,,,,,,-1.0,,,,,-1.0,0.0,,,,,,,,,-0.6341251950754292,-0.17378223495702005,,,0.0,-0.5215311004784688,0.21542857142857144,1.6515151515151516,0.3517665130568356,inf,,0.7685655165095591,0.0,-0.060985915492957725,0.11111111111111122,-0.912621359223301,0.0,inf,-0.2222222222222222,inf,inf,,,,-0.2418572418572419,-0.004484304932735392,,,0.0,0.39860139860139865,,,0.0,-0.5,,,,,,,,,-5.5,-1.0,0.0,-1.0,0.0,-3.0,0.0,-3.5,1.0,-1.0,0.0,-0.5,0.0,-1.0,-1.0,-1.0,-10.5,0.0,-1.0,-1.0,,A,67.3,A,65.21,-,A,67.3,A,65.21,-
5484,慧友,2021/12,2022/03/31,,0.0,資源轉化,電氣與電子設備,19,-0.9097878787878788,0.2590614269362838,,,-0.23724876481028448,0.5459972561088657,,,,,,,,,,,,,,,,,,,-0.3333333333333333,inf,,,,,,,,,-0.622891016871865,1.3741474504709321,-0.4860335195530726,inf,-0.062317429406036885,-0.6194886995183401,-0.013254786450662739,0.030349013657056147,,,0.16678333916695837,-0.09727159265052052,0.12494375281235935,-0.01229629629629627,-0.40476190476190477,1.0,,,,,,,,,-0.8816546762589929,-0.5290530238861596,,,-0.28800000000000003,0.0,,,0.0,0.4,,,,,,,,,6.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.5,0.0,2.0,3.0,0.0,0.5,1.0,,B-,51.12,B-,51.29,-,B-,51.12,B-,51.29,-
5538,東明K1,2021/12,2022/03/31,,0.0,提煉與礦產加工,鋼鐵製造商,16,-0.2408030077321415,176.32075471698113,,,0.844614667533455,28.88526392961877,,,,,,,,,,,,,,,,,,,-1.0,-0.6666666666666666,,,,,inf,-1.0,,,0.35551083224813546,3.2087693074240153,,,0.043484825607730565,5.020909090909091,0.14051094890510948,-0.3468414779499404,,,0.11304347826086956,-0.28125,-0.041700000000000015,0.0,0.01941747572815536,inf,,,,,,,,,-0.27985980048530607,0.41241431835491243,,,-0.10901467505241089,0.2997275204359673,,,0.0,0.75,,-1.0,,,,,,,0.5,1.0,0.0,0.0,0.0,0.5,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-10.5,0.5,1.5,0.0,,C,46.01,B-,47.38,↑,C,46.01,B-,47.38,↑
5546,永固K1,2021/12,2022/03/31,,0.0,提煉與礦產加工,建築材料,14,-0.2408030077321415,1173.75,,,0.844614667533455,394.7621359223301,,,,-1.0,,,,,,,,,,-1.0,,-1.0,,,,-1.0,,,,-1.0,,-1.0,,,-0.5441176470588235,-0.6675112237187181,,-1.0,-0.03523278806399426,2.7410894418291867,0.14051094890510948,-0.410752688172043,,-1.0,0.11304347826086956,-0.28125,-0.041700000000000015,2.0030030030030033,0.011235955056179785,inf,,-1.0,,-1.0,,-1.0,,,-0.07955596669750226,5.512048192771084,inf,-1.0,-0.04181600955794495,0.16088765603328709,,,0.0,2.5,,-1.0,,,,,,,4.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,-1.0,1.0,0.0,-0.5,0.0,1.0,0.0,0.0,-2.0,0.5,-1.5,-0.5,,C,43.87,C,41.5,-,C,43.87,C,41.5,-
6108,競國,2021/12,2022/03/31,,0.0,科技與通訊,硬體,18,-0.8543874891398784,-0.6549760191846522,,,-0.9497370258319758,-0.41649088818678087,,,,,,,,,,,,,,,,,,,-1.0,inf,,,,,-1.0,-0.5,,,-0.5969135802469135,0.017076845806127568,,,-0.7971610011206576,0.08241795269223007,0.9498191681735986,0.08166259168704157,inf,,0.09052592999816744,-0.03489379764073358,0.185653217339133,-0.060985915492957725,2.1999999999999997,-0.9029126213592233,,,,,,,,,-0.9573770491803278,-1.7935819601040763,,,0.0,0.0,,,0.4,-0.16666666666666666,,,,,,,,,1.5,3.0,-1.0,0.0,0.0,1.5,0.0,1.0,2.0,0.0,-1.0,0.5,-1.0,2.0,1.0,1.0,3.0,0.5,1.5,0.5,,B+,62.26,B,57.2,↓,B+,62.26,B,57.2,↓
6115,鎰勝,2021/12,2022/03/31,,0.0,資源轉化,電氣與電子設備,18,-0.9203611309099549,13.716783216783217,,,-0.9611490861994532,25.214397988054074,,,,-1.0,,,,,,,,,,,,-1.0,,,-1.0,inf,,-1.0,,-1.0,inf,,,,-0.676283957961531,2.6254493170381017,inf,,-0.9902173913043477,3.243542435424354,0.3478125,0.23839009287925697,inf,,0.04147707385369264,-0.4286,0.185653217339133,inf,0.9047619047619047,-0.32799999999999996,,-1.0,,-1.0,,-1.0,,-1.0,0.7544,-0.040675364543361424,,,0.4104372355430184,-0.29100000000000004,,,1.3333333333333333,-0.4,,,,,,,,,-3.0,-3.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,-1.0,-10.0,0.0,0.0,0.0,,B+,63.5,B+,59.59,-,B+,63.5,B+,59.59,-
6116,彩晶,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,18,-0.6700860619250173,58.46470588235294,,,-0.3098259597587915,47.425009035056014,,,-1.0,5.0,,-1.0,,,,,,,-1.0,-0.9214659685863874,-1.0,0.6,,,-0.42857142857142855,inf,,,-1.0,0.5,-1.0,inf,,,1.659296791033318,-0.05976613252490252,-1.0,0.07142857142857129,0.7676767676767676,2.5804701627486435,-0.3294367693942614,-0.1147695202257761,-1.0,inf,-0.2894699445786557,1.1113111311131116,-0.59375,0.19994000299985,1.9705590473040029,16.373563218390807,-1.0,10.0,-1.0,1.25,-1.0,1.0,-1.0,1.0,0.29140239605355883,-0.5628465804066545,,,0.0,0.0,,,1.3333333333333333,2.0,-1.0,inf,,,,,,,0.0,4.0,0.0,0.0,-1.0,-3.0,0.0,-5.0,0.0,0.0,-2.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,A,66.1,A,66.27,-,A,66.1,A,66.27,-
6117,迎廣,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,19,0.29282195636875435,21.555555555555557,,,0.9345831919466123,10.947297297297297,,,,-1.0,,,,,,,,,,,,-1.0,,,-1.0,inf,,-1.0,,,-1.0,inf,,,3.7660847880299255,0.2902187902187903,-1.0,-0.21250000000000005,-0.7462891071020781,6.298333333333333,-0.2600671140939597,-0.44712430426716143,,-1.0,0.3515951595159515,-0.26723095525997576,0.0,-0.11106666666666665,-0.9857833380722207,19.21264367816092,,-1.0,,-1.0,,-1.0,,-1.0,3.4076086956521734,-0.8133400963733198,,,0.0,0.0152284263959391,,,0.0,1.3333333333333333,inf,,,,,,,,6.0,1.0,2.0,1.0,-1.0,6.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,,B+,62.89,B+,57.72,-,B+,62.89,B+,57.72,-
6120,達運,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,18,-0.7403090234857849,27.28671328671329,,,-0.37966568234549675,28.80823640364665,-1.0,inf,-1.0,inf,,,,,,,,,-1.0,inf,-1.0,inf,,,3.0,inf,,-1.0,-1.0,inf,-1.0,inf,,-1.0,-0.47627806892722035,3.5253651641275323,-1.0,-0.8301886792452831,0.06796378867720579,2.9535256410256414,-0.2812887236679058,-0.1180327868852459,-1.0,0.8927613941018766,0.10565154787616986,-0.10423216444981856,0.0,-0.11106666666666665,-0.23076923076923075,-0.6264367816091954,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,inf,-0.8586996675286295,inf,,,0.0,inf,,-1.0,1.0,-0.5714285714285714,,-1.0,,,,,,,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,B+,57.92,B+,59.1,-,B+,57.92,B+,59.1,-
6128,上福,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,19,8.369767441860464,3.7777777777777777,,,3.931314660610648,8.30281690140845,,,,,-1.0,inf,,,,,,,-1.0,inf,-1.0,inf,,,1.0,inf,,,-1.0,inf,inf,,,,0.5251017639077341,-0.4394158363124667,-0.6060606060606061,-0.5875,-0.13936006168080192,22.58181818181818,0.24361493123772102,-0.4455337690631808,-1.0,inf,-0.8,0.5798537055468664,-0.3333,0.48148148148148145,35.666666666666664,0.07142857142857133,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,inf,0.556,-0.8494882600842866,-1.0,inf,-0.013000000000000012,0.0,,,0.16666666666666666,0.5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,B+,62.76,B+,60.99,-,B+,62.76,B+,60.99,-
6133,金橋,2021/12,2022/03/31,,0.0,資源轉化,電氣與電子設備,18,-0.7659848484848485,-0.7238262616118505,,,-0.6730464815081307,-0.7282725225738966,,,,-1.0,,,,,,,,,,-1.0,,-1.0,,,-1.0,-0.7142857142857143,,,,-1.0,0.0,17.01801801801802,,,-0.6421440638918753,1.2004055424129774,,-1.0,-0.7008045977011494,3.105710240679566,0.320695102685624,-0.13524590163934427,,-1.0,0.15435771788589417,-0.38559139784946234,-0.12149392530373483,-0.23367816091954022,-1.0,-0.9722130334105193,,-1.0,,-1.0,,-1.0,,-1.0,1.354892205638474,-0.5982678214523651,-1.0,inf,-0.06844106463878333,-0.14517876489707476,,,-0.14285714285714285,0.75,-0.33933933933933935,2.0000000000000004,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-2.0,-2.0,3.0,-7.0,-1.0,-2.0,-1.0,,C,43.47,B,52.89,↑,C,43.47,B,52.89,↑
6141,柏承,2021/12,2022/03/31,,0.0,科技與通訊,硬體,18,-0.9268985387939905,-0.2717326139088729,,,-0.9354577294236,-0.5140547342500973,,,inf,,inf,,,,,,,,,,inf,,,,0.3333333333333333,inf,,,inf,,-0.5045045045045045,0.0,,,-0.5789575569859169,-0.31231071321596166,inf,,-0.2628205128205129,2.588,0.07428571428571429,-0.3225806451612903,inf,,,-0.03489379764073358,0.0,-0.060985915492957725,0.0,-0.9029126213592233,inf,,inf,,inf,,inf,,-0.8192450824029771,-0.4823885525591635,-0.4540018399264029,inf,0.17785630153121323,-0.15100000000000002,,,-0.14285714285714285,0.4,,,,,,,,,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,2.0,-3.0,-8.0,0.0,0.0,0.0,,B-,48.64,B-,49.27,-,B-,48.64,B-,49.27,-
6152,百一,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,27.7046875,-0.9790370127743203,,,-0.36273147285666385,-0.30969650205761323,,,,,,,,,,,,,,,,,,,-0.3333333333333333,0.5,,,,,inf,-1.0,,,0.23746054016134688,-0.2759181185553919,-1.0,inf,17.1025641025641,-0.9510776599384193,-0.4024390243902439,0.4240231548480463,,,0.12571009712296133,0.09140000000000001,0.0,0.010151515151515177,0.0,-0.7487437185929648,,,,,,,,,-0.9594528578407426,-4.811918063314711,inf,-1.0,0.0,0.3175230566534914,,,0.4,-0.2857142857142857,,-1.0,,,,,,,6.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,,B+,58.14,B,55.35,↓,B+,58.14,B,55.35,↓
6153,嘉聯益,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,18,-0.05495440729483285,-0.7305928594824763,,,-0.774486956173544,-0.35767746913580245,-1.0,inf,-1.0,inf,,,-1.0,inf,,,,,,,,,,,-1.0,3.5,,,,,-0.6399345335515548,inf,,,0.2406434145564581,0.4770642201834862,16.0,-0.9,-0.627083867658374,-0.05478787878787874,-0.012216404886561954,-0.09905660377358491,-1.0,inf,0.2968123284779397,-0.05260000000000005,0.16678333916695837,-0.13424242424242425,-0.28571428571428575,-0.6482412060301508,-1.0,inf,-1.0,inf,-1.0,inf,,,-0.129786513046425,-0.16307430516165616,,-1.0,-0.917,0.12107623318385648,inf,,0.2,0.6666666666666666,-1.0,inf,,,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,B+,62.92,A,68.25,↑,B+,62.92,A,68.25,↑
6155,鈞寶,2021/12,2022/03/31,,0.0,資源轉化,電氣與電子設備,18,-0.9663535959648665,37.847972972972975,,,28.166292134831462,-0.9465144230769231,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,-1.0,inf,,,2.1165798455182325,-0.3093052109181142,-1.0,-0.7153846153846154,-0.7841269841269841,11.6,0.07676348547717843,-0.6042692939244664,,,-0.12495624781239063,-0.09727159265052052,-0.512524373781311,-0.01229629629629627,105.90476190476191,1.0,,,,,,,,,0.21225983531564505,-0.39746416758544656,,,0.0570824524312897,-0.05400000000000005,,,0.0,0.0,,,,,,,,,-3.0,-1.0,-2.0,0.0,-1.0,-3.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,-3.0,-2.0,-2.0,-6.0,0.0,-1.0,-1.0,,B+,60.34,B,56.9,↓,B+,60.34,B,56.9,↓
6164,華興,2021/12,2022/03/31,,0.0,科技與通訊,半導體,18,-0.9812718666392262,-0.11137527432333577,,,-0.36273147285666385,-0.7342910037719411,,,,,,,,,,,,,,,,,,,-0.3333333333333333,inf,,,,,,,,,-0.6322043969102792,-0.2585903083700441,inf,,-0.8141666666666666,0.3311148086522462,0.5915492957746479,0.14721723518850988,,,0.12571009712296133,0.2653913043478261,0.0,0.16964912280701758,0.0,-0.9968306288032454,,,,,,,,,0.2660098522167487,6.9296875,,,0.0,0.0,,,0.0,0.5,,,,,,,,,7.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,2.0,1.0,,C,44.53,C,46.33,-,C,44.53,C,46.33,-
6165,浪凡,2021/12,2022/03/31,,0.0,服務,媒體與娛樂,19,-0.6081187469247171,0.11503291880029269,,,-0.5674230041570676,0.1538427268857231,inf,,inf,,,,,,,,,,,,,,,,5.0,0.0,,,,,-0.009009009009009016,-0.625421822272216,inf,,-0.45054691997697177,3.0085848795347547,inf,,6.903333333333332,1.8753993610223643,-0.025396825396825397,-0.26487747957992996,inf,,0.4968692260316155,-0.09639420289855065,0.4815,0.05263157894736842,-0.9933192294844672,-0.4307175456389452,inf,,inf,,inf,,,,-0.5473527218493661,0.9084440227703985,,,5.289308176100628,-0.7899603698811096,-1.0,inf,-0.5714285714285714,0.75,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,B,52.54,B-,49.1,↓,B,52.54,B-,49.1,↓
6166,凌華,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,2.4617977528089887,-0.963855421686747,,,63.81967493584259,-0.9862420412150315,,,,-1.0,,,,,,,,,,,,-1.0,,,1.0,inf,,,,-1.0,1.5000000000000002,3.0,,,-0.1800134266807326,0.25581115259544723,-1.0,7.235294117647058,1.4842105263157894,-0.7027766914352757,-0.538235294117647,0.2814070351758794,-1.0,-0.5285635052689961,-0.26892307692307693,0.007439553626782322,-0.27071178529754963,0.008235294117647092,9.851063829787234,0.8076923076923078,,-1.0,,-1.0,,-1.0,,-1.0,-0.5834419817470664,-0.24209486166007899,,,-0.243,3.830917874396136,,-1.0,-0.5,5.0,,,,,,,,,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,B+,59.57,B+,61.6,-,B+,59.57,B+,61.6,-
6168,宏齊,2021/12,2022/03/31,,0.0,科技與通訊,半導體,18,-0.9992178329489413,895.1201831362076,,,-0.36273147285666385,-0.004820349289925564,,,,,,,,,,,,,,,,,,,-0.7777777777777778,8.0,,,,,-0.009009009009009018,inf,,,2.51192967768941,0.6456946039035589,-1.0,inf,2.402597402597402,inf,0.5064562410329986,-0.2473002159827214,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,0.3014025663980902,0.6164978292329956,,,0.0,0.34589502018842533,,,-0.4,-0.2857142857142857,-1.0,inf,,,,,,,-2.0,1.0,-1.0,0.0,0.0,-3.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-3.0,1.0,-2.0,-1.0,0.0,-2.0,0.0,,B,53.2,B,55.84,-,B,53.2,B,55.84,-
6176,瑞儀,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,18,0.6329777777777778,-0.5707745135444486,,,0.12077913567707466,-0.4341466127776336,,,-1.0,inf,,,,,,,,,-1.0,inf,-1.0,inf,,,1.0,0.0,,,-1.0,inf,,,,,1.320682767386962,-0.6178348369188064,-1.0,inf,2.415369161225515,0.33266398929049534,-0.525375939849624,0.3434343434343434,-1.0,inf,-0.13999720005599897,0.1284895018721268,-0.3333,0.48148148148148145,-0.13793103448275862,0.38095238095238093,-1.0,inf,-1.0,inf,-1.0,inf,-1.0,inf,-0.8547494863284337,1.6877655055225151,,,0.36239782016348776,-0.266,-1.0,inf,1.5,-0.6,,,,,,,,,-1.0,-4.0,1.0,0.0,-1.0,-1.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-10.0,0.0,0.0,0.0,,A,67.44,A+,70.94,↑,A,67.44,A+,70.94,↑
6191,精成科,2021/12,2022/03/31,2020.0,0.0,科技與通訊,電子製造服務與原廠設計製造,18,-0.9500327807436546,1.0368180083937428,,,-0.9714635046311062,1.96445919388928,,,-1.0,1.0,,,inf,,,,,,-1.0,inf,,,,,inf,-1.0,,,,,-1.0,inf,,,-0.1579725622278814,-0.12216052498738017,inf,,-0.9498436233059192,1.0554761904761905,-0.43808049535603716,3.364864864864865,inf,-1.0,,-0.2724,,-0.01229629629629627,0.0,-0.9552772808586761,3.0,-0.6666666666666666,0.0,0.0,,,-1.0,inf,-0.7903513996426443,2.4571036376115303,,,0.41843971631205684,-0.29500000000000004,,,0.0,-0.5,,,,,,,,,3.0,2.0,0.0,0.0,1.0,0.5,0.0,-1.5,1.0,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,-0.5,0.5,0.0,,C,42.99,C,46.62,-,C,42.99,C,46.62,-
6197,佳必琪,2021/12,2022/03/31,,0.0,科技與通訊,硬體,18,-0.76758592302943,29.559748427672957,,,-0.8402846603822796,42.08025682182985,,,,-1.0,,,,,,,,,,-1.0,,,,,inf,,,,,-1.0,,-1.0,inf,,-0.051305683563748025,1.0653553299492386,3.888888888888889,inf,-0.447166921898928,8.488771466314397,0.6208853575482406,-0.17121354656632173,,-1.0,0.12571009712296133,0.29928571428571427,0.0,-0.3333,0.0,0.19047619047619047,,-1.0,,-1.0,,-1.0,,,1.500744047619048,190.99999999999997,-1.0,inf,1.4875621890547261,-0.598,,,-0.5,0.3333333333333333,inf,-1.0,,,,,,,-3.5,3.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.0,0.0,0.5,0.0,1.5,1.0,0.0,0.0,0.5,1.5,0.0,,C,43.73,C,45.13,-,C,43.73,C,45.13,-
6201,亞弘電,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,36.100371747211895,-0.9508046817849305,,,34.40029404557706,-0.979798829807245,,,inf,,,,,-1.0,,,,,,,,,,,0.3333333333333333,2.0,,,,,,,,,0.4748124330117899,-0.3337142040991216,,,0.12318366278308675,2.641086749285033,2.776614310645724,-0.010362694300518135,,,0.12571009712296133,0.2653913043478261,0.0,0.16964912280701758,0.0,-0.9968306288032454,inf,,inf,,,,inf,,4.45993413830955,-2.123304562268804,,,-0.03001364256480221,-0.267,,,-0.2,-0.2857142857142857,,-1.0,,,,,,,0.5,1.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-1.0,1.0,0.0,-0.5,-0.5,-1.5,-0.5,,B,54.16,B-,51.01,↓,B,54.16,B-,51.01,↓
6202,盛群,2021/12,2022/03/31,2020.0,0.0,科技與通訊,半導體,18,14.309166666666666,1.6666666666666667,,,11.407435618425822,-0.9645447530864197,,,,,,,,,,,,,,,,,,,-1.0,-0.8,,,,,-1.0,inf,,,0.09926715522984678,-0.9014013575651413,-0.47500000000000003,inf,1.196551724137931,-0.9346993920288224,-0.3228395061728395,2.176470588235294,-1.0,inf,-0.18093333333333333,0.5,1.6668,-0.6212121212121212,-0.9619771863117871,5.608040201005024,-1.0,inf,-1.0,inf,-1.0,inf,,,-0.23679185232336097,4.726609963547996,inf,,-0.277,0.9267822736030827,,,2.5,-0.5,,,,,,,,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,2.5,0.5,1.5,0.5,,A,69.96,A,67.62,-,A,69.96,A,67.62,-
6205,詮欣,2021/12,2022/03/31,,0.0,資源轉化,電氣與電子設備,18,-0.9664848484848485,2.68921185019564,,,-0.9794083081498537,9.226637233259751,,,,,,,,,,,,,,,inf,,,,-0.42857142857142855,6.0,,,inf,,-1.0,1.504504504504505,,,-0.16530054644808742,-0.7758383096003675,0.3833333333333333,0.07142857142857129,-0.4470416362308254,-0.3502610346464167,0.9912790697674418,-0.41396933560477,,,0.07507875393769686,-0.09727159265052052,,-0.01229629629629627,3.9999999999999996,1.0,inf,,inf,,inf,,inf,,-0.9287885366912723,-0.33439306358381504,,,0.0,0.0,,,0.25,0.3333333333333333,,-1.0,,,,,,,-1.5,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,-2.0,-0.5,0.0,-1.5,-2.0,0.0,-5.0,0.0,-0.5,0.0,,B,53.1,B,52.2,-,B,53.1,B,52.2,-
6206,飛捷,2021/12,2022/03/31,2020.0,0.0,科技與通訊,硬體,19,9.902670623145399,-0.9357115604731019,,,12.086189747513389,-0.9515369498312878,,,-1.0,inf,,,,,,,,,,,-1.0,inf,,,-1.0,inf,,,-1.0,inf,,,,,0.7228821642243997,0.45987341772151885,inf,,1.3863319386331938,3.168604651162791,0.11809045226130653,-0.13665943600867678,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.041666666666666706,0.14285714285714282,-1.0,inf,-1.0,inf,-1.0,inf,,,-0.36516853932584276,-0.8872347165030092,inf,,-0.11276948590381418,0.07678571428571415,,,1.0,-0.7142857142857143,,,,,,,,,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,,A+,71.83,B+,60.55,↓,A+,71.83,B+,60.55,↓
6209,今國光,2021/12,2022/03/31,,0.0,科技與通訊,硬體,19,-0.9389997941963366,-0.0730637161388783,,,-0.9262323484481538,-0.004820349289925564,,,,,,,,,,,,,,,,,,,-0.6,4.0,,,,,0.9819819819819819,0.0,,,-0.15873222903352024,2.7528144884973074,-1.0,-0.6086956521739131,-0.07957826032383586,4.773188405797102,0.22040816326530613,-0.527027027027027,,,0.12571009712296133,-0.13787383288307498,0.0,-0.01229629629629627,0.0,0.19047619047619047,,,,,,,,,-0.9667702605785321,0.017019207391198533,,-1.0,0.5250896057347668,-0.19596541786743502,,,0.2,-0.2857142857142857,,,,,,,,,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,0.0,2.0,0.5,0.5,0.5,,B-,47.81,C,41.35,↓,B-,47.81,C,41.35,↓
6213,聯茂,2021/12,2022/03/31,2020.0,1.0,科技與通訊,硬體,18,0.27469123701235054,11.72069825436409,,,26.823403324584426,-0.0771094065401695,,,-1.0,-0.6,,,-1.0,inf,,,,,,,,-1.0,,,1.0,-0.3333333333333333,,,-1.0,0.6,-1.0,0.6696696696696697,,,-0.4881592393477585,1.7820766378244748,-1.0,-0.8658536585365854,0.1391375101708707,3.563118811881188,-0.3654524089306698,-0.23056057866184448,-1.0,inf,0.33340000000000003,-0.21007314722656678,0.12494375281235935,-0.3333,-0.9369582348305752,-0.24688427299703272,-1.0,2.3333333333333335,-1.0,0.0,-1.0,1.0,,-1.0,-0.8701044386422976,-67.6086956521739,,,-0.45499999999999996,0.0,,,0.3333333333333333,-0.25,-1.0,inf,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,A,65.78,B+,62.46,↓,A,65.78,B+,62.46,↓
